Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Ángel D'Agostino,Orquesta Ángel D'Agostino,12/5/1943,Gran Muñeca,,Tango,Instrumental,RCA Victor,78rpm,77442,60-0312,Alfredo Bevilacqua,Antonio Polito,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/31/1944,Esta Noche en Buenos Aires,,Tango,Ángel Vargas,RCA Victor,78rpm,79524,60-0348,"Ángel D'Agostino, Eduardo Del Piano",Avlis,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/31/1944,Quién Tuviera Dieciocho Años,Quién Tuviera 18 Años,Tango,Ángel Vargas,RCA Victor,78rpm,79523,60-0348,Guillermo Barbieri,Guillermo Barbieri,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,3/9/1944,El Espejo de Tus Ojos,,Vals,Ángel Vargas,RCA Victor,78rpm,79546,60-0420,Mario Perini,Ángel Vargas,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,3/9/1944,Mano Blanca,Manoblanca,Tango,Ángel Vargas,RCA Victor,78rpm,79547,60-0376,Arturo De Bassi,Homero Manzi,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/5/1944,Así Era el Tango,,Tango,Ángel Vargas,RCA Victor,78rpm,79615,60-0420,Fernando Montoni,Juan Guichandut,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/5/1944,Como el Hornero,,Tango,Ángel Vargas,RCA Victor,78rpm,79617,60-0404,Manuel Sucher,José Rótulo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/5/1944,Más Solo Que Nunca,,Tango,Ángel Vargas,RCA Victor,78rpm,79616,60-0404,Francisco Leone,Enrique Dizeo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/25/1944,El Poncho del Olvido,Me Dejaste,Tango,Ángel Vargas,RCA Victor,78rpm,79711,60-0447,Adolfo Avilés,Enrique Maroni,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/26/1944,Su Carta No Llegó,,Tango,Ángel Vargas,RCA Victor,78rpm,79710,60-0447,Raúl Siro,Homero Manzi,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/19/1944,Muñequita,,Tango,Ángel Vargas,RCA Victor,78rpm,79780,60-0493,Francisco Lomuto,Adolfo Herschel,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/19/1944,Todos Te Quieren,,Milonga,Instrumental,RCA Victor,78rpm,79781,60-0493,José Felipetti,Carlos Waiss,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/8/1944,La Última Cita,,Tango,Ángel Vargas,RCA Victor,78rpm,79807,60-0512,Agustín Bardi,Francisco Jiménez,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/8/1944,Mi Viejo Barrio,,Tango,Ángel Vargas,RCA Victor,78rpm,79806,60-0512,Víctor D'Amario,Francisco Lío,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/13/1944,La Nueva Vecina,,Tango,Ángel Vargas,RCA Victor,78rpm,79847,60-0538,Juan Guichandut,Juan Guichandut,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/13/1944,Palais de Glace,,Tango,Ángel Vargas,RCA Victor,78rpm,79848,60-0538,Rosendo Luna,Rosendo Luna,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,11/2/1944,El Cocherito,,Tango,Ángel Vargas,RCA Victor,78rpm,79917,60-0569,"Ángel D'Agostino, Alfredo Attadía",Santiago Adamini,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,11/2/1944,Rosita la Santiagueña,,Tango,Ángel Vargas,RCA Victor,78rpm,79916,60-0569,Héctor Marcó,Héctor Marcó,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,12/5/1944,Madreselva,,Tango,Ángel Vargas,RCA Victor,78rpm,79967,60-0590,Francisco Canaro,Luis Amadori,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,12/5/1944,Yo Soy de Parque Patricios,Yo Soy del Parque Patricios,Tango,Ángel Vargas,RCA Victor,78rpm,79966,60-0590,Víctor Felice,Carlos Lucero,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,3/20/1945,Cuando Se Ha Querido Mucho,,Tango,Ángel Vargas,RCA Victor,78rpm,80579,60-0654,Federico Leone,Enrique Dizeo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,3/20/1945,Señores Yo Soy del Centro,,Milonga,Ángel Vargas,RCA Victor,78rpm,80580,60-0654,Armando Baliotti,Santiago Adamini,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/5/1945,El Aristócrata,El Shusheta,Tango,Ángel Vargas,RCA Victor,78rpm,80600,60-0664,Juan Cobián,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,4/5/1945,Mentira,Mentiras,Tango,Ángel Vargas,RCA Victor,78rpm,80599,60-0664,Francisco Pracánico,Celedonio Flores,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/21/1945,De Corte Criollo,,Tango,Instrumental,RCA Victor,78rpm,80654,60-0692,Eduardo Del Piano,,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,5/21/1945,Hotel Victoria,Gran Hotel Victoria,Tango,Ángel Vargas,RCA Victor,78rpm,80655,60-0692,Feliciano Latasa,Carlos Pesce,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/17/1945,Menta y Cedrón,,Tango,Ángel Vargas,RCA Victor,78rpm,80725,60-0733,Antonio Arona,Armando Tagini,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/17/1945,Porque Me Siento Feliz,,Milonga,Ángel Vargas,RCA Victor,78rpm,80724,60-0733,Mario Perini,Ángel Vargas,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/7/1945,A Quién Le Puede Importar,,Tango,Ángel Vargas,RCA Victor,78rpm,80758,60-0749,Mariano Mores,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/27/1945,Bailarín de Contraseña,,Tango,Ángel Vargas,RCA Victor,78rpm,80780,60-0768,Víctor Felice,Carlos Lucero,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,8/27/1945,Pinta Blanca,,Tango,Ángel Vargas,RCA Victor,78rpm,80781,60-0768,Mario Perini,Cátulo Castillo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,10/2/1945,A Pan y Agua,,Tango,Ángel Vargas,RCA Victor,78rpm,80833,60-0769,Juan Cobián,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,10/2/1945,Tristeza Criolla,,Vals,Ángel Vargas,RCA Victor,78rpm,80834,60-0796,Ignacio Corsini,Julián De Charras,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,11/2/1945,Ave de Paso,,Tango,Ángel Vargas,RCA Victor,78rpm,80872,60-0821,Charlo,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,11/2/1945,De Igual a Igual,,Tango,Ángel Vargas,RCA Victor,78rpm,80869,60-0809,Rodolfo Sciammarella,Rodolfo Sciammarella,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,11/2/1945,No Vendrá,,Tango,Ángel Vargas,RCA Victor,78rpm,80871,60-0821,Enrique Cadícamo,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,11/2/1945,Rondando Tu Esquina,,Tango,Ángel Vargas,RCA Victor,78rpm,80870,60-0809,Charlo,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,2/8/1946,Serpentinas de Esperanza,,Tango,Ángel Vargas,RCA Victor,78rpm,82001,60-0883,José Canet,Afner Gatti,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,3/29/1946,Destellos,,Tango,Ángel Vargas,RCA Victor,78rpm,82053,60-0911,Francisco Canaro,Juan Caruso,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,3/29/1946,Racing Club,,Tango,Instrumental,RCA Victor,78rpm,82052,60-0911,Vicente Greco,Ernesto Temes,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/12/1946,Con Sabor a Tango,,Tango,Instrumental,RCA Victor,78rpm,82215,60-0991,Eduardo Del Piano,,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/12/1946,El Morocho y el Oriental,Gardel-Razzano,Milonga,Ángel Vargas,RCA Victor,78rpm,82214,60-0991,Ángel D'Agostino,Enrique Cadícamo,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/10/1946,Camino del Tucumán,,Tango,Ángel Vargas,RCA Victor,78rpm,82336,60-1044,"José Razzano, Cátulo Castillo","José Razzano, Cátulo Castillo",Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,9/10/1946,Demasiado Tarde,,Tango,Ángel Vargas,RCA Victor,78rpm,82335,60-1044,Francisco Tróppoli,Agustín Delamónica,Eduardo Del Piano,43-46 Del Piano 1st Bando,Ángel D'Agostino,Romeo Molo,"Eduardo Del Piano, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,6/10/1947,Alma de Bohemio,,Tango,Tino García,RCA Victor,78rpm,83476,60-1350,Roberto Firpo,Juan Caruso,Eduardo Del Piano,47-63 Post Vargas,Ángel D'Agostino,Romeo Molo,"Máximo Mori, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,6/10/1947,Era en Otro Buenos Aires,,Tango,Tino García,RCA Victor,78rpm,83477,60-1350,Fernando Montoni,Horacio Sanguinetti,Eduardo Del Piano,47-63 Post Vargas,Ángel D'Agostino,Romeo Molo,"Máximo Mori, Salvador Cascone, Domingo Mattío, Alberto García, Mariano Rodas, Jacinto Nieves","Mario Perini, Víctor Felice, Alberto Del Bagno, Alberto Del Monaco","Piano, Bass, 6 Bandoneons, 4 Violins",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,12/18/1951,Carnavales de Mi Vida,Mosca Muerta,Tango,Tino García,RCA Victor,Micro,94444,60-0203,Juan Cobián,Enrique Cadícamo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sciarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Corral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,12/18/1951,El Trece,El 13,Tango,Tino García,RCA Victor,Micro,94443,60-0203,Alberico Spátola,Ángel Villoldo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sciarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Corral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/24/1952,Bailarín Compadrito,,Tango,Tino García,RCA Victor,Micro,94801,68-0230,Miguel Bucino,Miguel Bucino,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sciarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Corral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,1/24/1952,Mi Distinguida Pebeta,,Tango,Rubén Cané,RCA Victor,Micro,94802,68-0230,Juan Guichandut,Horacio Sanguinetti,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sciarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Corral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola",,,,
Ángel D'Agostino,Orquesta Ángel D'Agostino,7/24/1952,Argañaraz,Aquellas Farras,Tango,Tino García,RCA Victor,Micro,113,68-0346,Roberto Firpo,Enrique Cadícamo,Víctor Braña,47-63 Post Vargas,Ángel D'Agostino,Vicente Sciarretta,"Juan Miguel Rodríguez, Santiago Coppola, Atilio Corral, Jacinto Nieves, Miguel Fernández, Manuel Daponte, Ernesto Baffa","Víctor Braña, Carlos Arnaiz, Claudio González, José Votti, Armando Andrade, Victorio Casagrande (Viola)","Piano, Bass, 7 Bandoneons, 5 Violins, Viola",,,,
